id,x_esquerda,y_esquerda,x_direita,y_direita,paralaxe_x,paralaxe_y,paralaxe_total,profundidade_mm,distancia_match
633,176.6358184814453,189.87567138671875,173.6513671875,304.10430908203125,2.9844512939453125,-114.2286376953125,114.26761841944943,9521.33012110088,160.58642578125
634,167.07757568359375,175.2256317138672,162.9131622314453,285.49169921875,4.1644134521484375,-110.26606750488281,110.34467808821506,6823.517003418597,161.04656982421875
635,1039.6068115234375,645.9854736328125,1033.99755859375,753.242431640625,5.6092529296875,-107.2569580078125,107.40353234190606,5065.905630606516,161.0496826171875
636,56.90254211425781,26.74505043029785,46.69728469848633,145.4121551513672,10.205257415771484,-118.66710472106934,119.10511752986685,2784.441865825473,161.41871643066406
637,399.33111572265625,533.7080688476562,393.90582275390625,642.8866577148438,5.42529296875,-109.1785888671875,109.31330235075293,5237.679543515435,161.74671936035156
638,89.18444061279297,765.4578857421875,89.26852416992188,885.0364379882812,-0.08408355712890625,-119.57855224609375,119.57858180843404,nan,161.9011993408203
639,793.3722534179688,517.6033325195312,788.9512329101562,626.5812377929688,4.4210205078125,-108.9779052734375,109.06754448559303,6427.463059668112,161.9506072998047
640,627.102294921875,720.3194580078125,621.8822631835938,831.30224609375,5.22003173828125,-110.9827880859375,111.10548133497633,5443.634718082432,162.06480407714844
641,1096.2308349609375,739.63525390625,1089.114013671875,845.6968994140625,7.1168212890625,-106.0616455078125,106.30014954404032,3992.786223769747,162.18507385253906
642,58.872737884521484,123.96771240234375,53.38925552368164,243.59591674804688,5.483482360839844,-119.62820434570312,119.75381352499362,5182.098551630582,162.39149475097656
643,20.988182067871094,690.4610595703125,21.90637969970703,817.287841796875,-0.9181976318359375,-126.8267822265625,126.8301059560979,nan,162.82199096679688
644,99.1439437866211,715.8624877929688,97.60436248779297,839.422607421875,1.539581298828125,-123.56011962890625,123.56971098649267,18456.93112902139,163.04600524902344
645,964.4625854492188,433.2130432128906,957.400634765625,542.3680419921875,7.06195068359375,-109.15499877929688,109.38320211973048,4023.809747923563,163.220703125
646,572.3330688476562,149.3962860107422,568.876953125,262.6793518066406,3.45611572265625,-113.28306579589844,113.33577428158439,8221.931289430464,163.2850341796875
647,202.0272674560547,542.3543701171875,197.446044921875,666.7265014648438,4.5812225341796875,-124.37213134765625,124.45647695426034,6202.699342368478,163.5389862060547
648,503.5624694824219,762.1530151367188,497.89239501953125,872.3689575195312,5.670074462890625,-110.2159423828125,110.36169489341023,5011.564872026997,163.56649780273438
649,136.49916076660156,9.641517639160156,128.5587921142578,122.38429260253906,7.94036865234375,-112.7427749633789,113.02204546360953,3578.6683520811716,163.65512084960938
650,153.65878295898438,645.88427734375,149.6615753173828,772.82666015625,3.9972076416015625,-126.9423828125,127.0052999801401,7108.949183489145,163.76812744140625
651,21.86795425415039,662.9324340820312,21.821622848510742,789.1034545898438,0.04633140563964844,-126.1710205078125,126.1710290145166,613319.3156497468,163.96340942382812
652,265.32708740234375,459.4630126953125,260.7622985839844,583.300537109375,4.564788818359375,-123.8375244140625,123.9216274504162,6225.029706897359,164.1980438232422
653,1053.315673828125,478.3995666503906,1048.3724365234375,585.9605102539062,4.9432373046875,-107.56094360351562,107.67447322336488,5748.448688282504,164.21327209472656
654,45.819129943847656,103.43347930908203,37.435665130615234,224.16751098632812,8.383464813232422,-120.7340316772461,121.02474493803723,3389.5229040799936,164.9939422607422
655,333.9945068359375,39.06157684326172,329.98760986328125,163.5098114013672,4.00689697265625,-124.44823455810547,124.51272347828039,7091.758583740803,165.00909423828125
656,56.90254211425781,26.74505043029785,46.69728469848633,145.4121551513672,10.205257415771484,-118.66710472106934,119.10511752986685,2784.441865825473,165.02120971679688
657,611.9312133789062,276.3019714355469,607.1063842773438,394.7198791503906,4.8248291015625,-118.41790771484375,118.51615857519403,5889.523836356736,165.20895385742188
658,342.08984375,671.2963256835938,336.34967041015625,781.66064453125,5.74017333984375,-110.36431884765625,110.51349449129995,4950.363746467192,165.2906494140625
659,174.40756225585938,568.5927734375,169.50990295410156,695.279052734375,4.8976593017578125,-126.686279296875,126.78091508078775,5801.944204204092,165.45391845703125
660,1055.7672119140625,10.260801315307617,1053.9443359375,114.0684585571289,1.8228759765625,-103.80765724182129,103.82366097793596,15588.524049554677,165.5747528076172
661,412.36871337890625,27.217193603515625,409.3047790527344,145.18115234375,3.063934326171875,-117.96395874023438,118.00374254752606,9274.33259821313,165.65928649902344
662,96.69546508789062,47.29460906982422,87.94536590576172,165.92303466796875,8.750099182128906,-118.62842559814453,118.95069396851623,3247.499874977003,165.72265625
663,574.9597778320312,540.6007080078125,569.833251953125,649.3707275390625,5.12652587890625,-108.77001953125,108.89076368735597,5542.924520662436,165.72869873046875
664,1124.7471923828125,817.62158203125,1116.6832275390625,919.4938354492188,8.06396484375,-101.87225341796875,102.19091713775781,3523.8181900090826,166.03614807128906
665,20.988182067871094,690.4610595703125,21.558977127075195,817.4627685546875,-0.5707950592041016,-127.001708984375,127.00299166535996,nan,166.16256713867188
666,480.4137878417969,558.6846313476562,472.63812255859375,650.555419921875,7.775665283203125,-91.87078857421875,92.19925576622195,3654.4713494012785,166.16859436035156
667,234.36581420898438,285.7123107910156,230.84634399414062,407.62994384765625,3.51947021484375,-121.91763305664062,121.96842181780842,8073.927115550699,166.30694580078125
668,681.3886108398438,314.4776916503906,676.1065063476562,425.3902282714844,5.2821044921875,-110.91253662109375,111.03824299578883,5379.6637385778,166.3219757080078
669,1085.121337890625,291.36334228515625,1078.69384765625,400.0509338378906,6.427490234375,-108.68759155273438,108.87747787420042,4421.001816234284,166.32498168945312
